label	data

1	"Triple  triumph  for  Little  Britain  |||    Top  TV  cult  hit  Little  Britain  has  triumphed  over  The  Office  at  the  15th  annual  British  Comedy  Awards.  |||    The  BBC  show  beat  The  Office  Christmas  Special  in  the  best  TV  comedy  category  and  took  the  people's  choice  award.  Matt  Lucas  and  David  Walliams  also  jointly  won  best  TV  comedy  actor  over  The  Office  creator  Ricky  Gervais,  who  won  a  special  award  for  writing.  It  was  also  a  good  night  for  Ant  and  Dec  who  clinched  two  awards,  including  best  comedy  entertainment  personality.  The  Geordie  duo  also  secured  best  comedy  entertainment  programme  for  Saturday  Night  Takeaway,  beating  I'm  A  Celebrity...  Get  Me  Out  Of  Here!,  which  they  also  host,  and  the  BBC's  Have  I  Got  News  For  You.  |||    The  ceremony  was  presented  by  Jonathan  Ross  from  ITV's  London  Studios  headquarters  on  the  capital's  South  Bank.  Little  Britain  began  life  as  a  radio  series  on  Radio  4,  with  Walliams  and  Lucas  playing  a  range  of  misfit  characters  from  an  alternative  Britain.  It  was  later  commissioned  for  BBC  Three,  where  it  proved  a  huge  success,  with  the  second  series  also  shown  on  BBC  One.  After  receiving  his  award  for  best  TV  comedy  actor  with  Walliams,  Lucas  said:  ""It's  a  great  honour  to  be  nominated  alongside  Ricky  Gervais  and  Martin  Clunes.""  |||    The  show  also  won  the  people's  choice  award,  which  is  the  only  gong  on  the  night  voted  for  by  viewers.  Speaking  after  receiving  the  award  for  best  comedy,  Walliams  said:  ""It  was  a  real  shock  but  I  don't  think  we  deserved  to  beat  The  Office  which  is  a  great  show  and  more  than  just  a  comedy.  It's  a  beautiful  piece  of  work.""  Gervais  and  The  Office  co-writer  Stephen  Merchant  received  a  special  award  for  writing,  presented  by  Noel  Gallagher  and  Tom  Stoppard.  Gervais  said:  ""The  show  has  won  an  awful  lot  of  awards  in  the  last  couple  of  years,  too  much.  It's  got  embarrassing  to  be  honest.""  Other  winners  at  the  awards  included  Caroline  Quentin,  who  took  home  best  TV  comedy  actress  for  Life  Begins  and  Von  Trapped.  |||    Catherine  Tate,  from  The  Catherine  Tate  Show,  was  also  nominated  for  the  same  award,  but  she  did  walk  away  with  best  comedy  newcomer,  over  James  McAvoy  from  Shameless  (Channel  4)  and  Julian  Barratt  and  Noel  Fielding  from  The  Mighty  Boosh  (BBC  Three).  Nighty  Night  was  named  Britain's  best  new  TV  comedy  over  ITV1  shows  Doc  Martin  and  Life  Begins.  But  Doc  Martin  won  best  TV  comedy  drama,  over  Jonathan  Creek  (BBC  One)  and  Shameless.  Winner  in  the  best  international  comedy  category  was  The  Simpsons,  beating  Sex  and  the  City  and  Curb  Your  Enthusiasm.  The  prize  was  accepted  by  Matt  Groening,  creator  of  The  Simpsons,  who  also  received  an  outstanding  contribution  award  from  scientist  Stephen  Hawking,  who  has  been  featured  in  the  series.  School  of  Rock  was  voted  best  comedy  film  beating  Shaun  of  the  Dead  and  Shrek  2.  |||    Matt  Lucas  &  David  Walliams  (Little  Britain,  BBC  Three)  |||    Caroline  Quentin  (Life  Begins/  Von  Trapped,  ITV1)  |||    Ant  &  Dec  (Ant  &  Dec's  Saturday  Night  Takeaway/  I'm  A  Celebrity,  Get  Me  Out  Of  Here!,  ITV1)  |||    Catherine  Tate  (The  Catherine  Tate  Show,  BBC  Two)  |||    Nighty  Night  (Baby  Cow  Productions,  BBC  Three)  |||    Little  Britain  (BBC  Three)  |||    Doc  Martin  (Buffalo  Productions,  ITV1)  |||    Ant  &  Dec's  Saturday  Night  Takeaway  (Granada,  ITV1)  |||    The  Simpsons  (Twentieth  Century  Fox,  BBC  Two/Sky  One/Channel  4)  |||    School  Of  Rock" 

0	"Circuit  City  gets  takeover  offer  |||    Circuit  City  Stores,  the  second-largest  electronics  retailer  in  the  US,  has  received  a  $3.25bn  (£1.7bn)  takeover  offer.  |||    The  bid  has  come  from  Boston-based  private  investment  firm  Highfields  Capital  Management,  which  already  owns  6.7%  of  Circuit  City's  shares.  Shares  in  the  retailer  were  up  19.6%  at  $17.04  in  Tuesday  morning  trading  in  New  York  following  the  announcement.  Highfield  said  that  it  intends  to  take  the  Virginia-based  firm  private.  |||    ""Such  a  transformation  would  eliminate  the  public-company  transparency  into  the  company's  operating  strategy  that  is  uniquely  damaging  in  a  highly  competitive  industry  where  Circuit  City  is  going  head-to-head  with  a  tough  and  entrenched  rival,""  Highfield  said.  One  analyst  suggested  that  a  bidding  battle  may  now  begin  for  the  company.  Bill  Armstrong,  a  retail  analyst  at  CL  King  &  Associates,  said  he  expected  to  see  other  private  investment  firms  come  forward  for  Circuit  City.  The  retailer  is  debt  free  with  a  good  cash  flow,  despite  the  fact  that  it  is  said  to  be  struggling  to  keep  up  with  market  leader  Best  Buy  and  cut-price  competition  from  the  likes  of  Wal-Mart,  said  Mr  Armstrong." 

1	"Obituary:  Dame  Alicia  Markova  |||    Dame  Alicia  Markova,  who  has  died  in  Bath  aged  94,  was  the  UK's  first  prima  ballerina  of  the  modern  age,  and,  in  her  heyday,  the  greatest  in  the  western  world.  |||    She  was  born  Lilian  Alicia  Marks  in  London  in  1910.  Her  parents  were  comfortably  off  -  her  father,  a  mining  engineer,  drove  a  Rolls  Royce.  When  she  was  eight,  her  mother  took  a  decision  which  changed  her  life.  Fearing  that  she  had  flat  feet  and  weak  legs,  she  arranged  for  her  to  have  ballet  lessons.  Very  quickly  it  became  apparent  that  she  was  something  special.  She  was  spotted  by  the  Russian  artistic  impresario,  Sergei  Diaghilev,  who  wanted  her  to  dance  for  his  company,  Ballets  Russes.  She  became  ill  with  diphtheria  but  kept  in  touch,  and,  eventually,  with  a  governess  in  tow,  joined  Diaghilev  in  Monte  Carlo  when  she  was  14.  |||    From  here,  she  toured  Europe,  playing  in  all  the  top  venues.  It  was  Diaghilev  who  changed  her  name  without  even  consulting  her.  Her  life  was  one  of  great  excitement.  People  such  as  Matisse  and  Stravinsky  became  like  uncles  to  her,  the  latter  put  in  charge  of  her  musical  education.  Soon  after  Diaghilev's  death  in  1929,  Alicia  Markova  returned  to  England  and  became  Britain's  first  international  ballerina.  She  helped  launch  the  Ballet  Club  at  the  Mercury  Theatre  (later  the  Ballet  Rambert),  the  Vic  Wells  Ballet,  and  then,  with  Anton  Dolin,  the  Markova-Dolin  Ballet  of  1935-37.  She  also  began  working  with  young  choreographers  such  as  Anthony  Tudor  and  Frederick  Ashton  who  became  huge  influences  on  the  direction  of  ballet  in  the  west.  |||    Her  version  of  Giselle,  all  lightness  and  grace,  is  still  considered  to  be  among  the  finest  ever.  She  was  also  outstanding  in  The  Dying  Swan.  She  was  one  of  the  first  British  ballerinas  to  take  a  major  part  in  Les  Sylphides.  She,  above  all,  helped  popularise  ballet  both  in  Britain  and  in  America.  |||    Alicia  Markova  spent  World  War  II  in  the  United  States  where,  in  a  re-formed  Ballets  Russes,  she  played  to  huge  audiences.  She  even  appeared  in  Hollywood  movies.  In  1950,  back  in  England,  she  and  Anton  Dolin  jointly  established  the  Festival  Ballet.  She  retired  in  1963,  an  ""instant  decision""  she  said,  ""largely  because  of  a  leg  injury"".  Created  a  Dame,  she  made  a  new  career  for  herself  as  a  teacher.  She  also  travelled  the  world  directing  ballet  companies  and  putting  on  shows.  She  became  director  of  ballet  for  the  Metropolitan  Opera  Ballet  in  New  York,  and  for  some  years  was  full-time  Professor  of  Ballet  and  Performing  Arts  in  the  University  of  Cincinnati.  A  critic  once  said  of  Dame  Alicia  Markova's  dancing:  ""She  gave  the  illusion  of  moving  as  if  she  had  no  weight  to  get  off  the  ground.""" 

0	"Israel  looks  to  US  for  bank  chief  |||    Israel  has  asked  a  US  banker  and  former  International  Monetary  Fund  director  to  run  its  central  bank.  |||    Stanley  Fischer,  vice  chairman  of  banking  giant  Citigroup,  has  agreed  to  take  the  Bank  of  Israel  job  subject  to  approval  from  parliament  and  cabinet.  His  nomination  by  Prime  Minister  Ariel  Sharon  came  as  a  surprise,  and  led  to  gains  on  the  Tel  Aviv  stock  market.  Mr  Fischer,  who  speaks  fluent  Hebrew,  will  have  to  become  an  Israeli  citizen  to  take  the  job.  The  US  says  he  will  not  have  to  give  up  US  citizenship  to  do  so.  |||    Previous  incumbent  David  Klein,  who  often  argued  with  the  Finance  Ministry,  steps  down  on  16  January.  Mr  Fischer  will  face  a  delicate  balancing  act  -  both  in  political  and  economic  terms  -  between  Mr  Sharon  and  finance  minister  Binyamin  Netanyahu,  who  also  backed  his  nomination.  But  his  appointment  has  also  raised  hopes  that  it  could  bring  in  fresh  investment  -  and  perhaps  even  an  improvement  in  the  country's  credit  rating  Mr  Fischer  first  went  to  Israel  for  six  months  in  1973,  and  almost  emigrated  there  before  deciding  finally  to  return  to  the  US.  While  teaching  at  the  Massachussetts  Institute  of  Technology  he  spent  a  month  seconded  to  the  Bank  of  Israel  in  1979,  beginning  a  long-time  involvement  in  studying  Israel's  economy.  In  1983  Mr  Fischer  became  adviser  on  Israel's  economy  to  then-US  secretary  of  state  George  Shultz.  At  the  World  Bank  in  1985,  he  participated  in  drawing  up  an  economic  stabilisation  package  for  Israel." 

0	"Malaysia  lifts  Islamic  bank  limit  |||    Malaysia's  central  bank  is  to  relax  restrictions  on  foreign  ownership  to  encourage  Islamic  banking.  |||    Banks  in  Malaysia  will  now  be  able  to  sell  up  to  49%  of  their  Islamic  banking  units,  while  the  limit  on  other  kinds  of  bank  remains  at  30%.  RHB,  Malaysia's  third-biggest  lender,  is  already  scouting  for  a  foreign  partner  for  its  new  Islamic  banking  unit,  the  firm  told  Reuters.  The  moves  put  Malaysia  ahead  of  a  2007  deadline  to  open  up  the  sector.  The  country's  deal  to  join  the  World  Trade  Organisation  set  that  year  as  a  deadline  for  liberalisation  of  Islamic  banking.  Also  on  Tuesday,  the  central  bank  released  growth  figures  showing  Malaysia's  economy  expanded  7.1%  in  2004.  But  growth  slowed  sharply  in  the  fourth  quarter  to  5.6%,  and  the  central  bank  said  it  expected  6%  expansion  in  2005.  |||    Malaysia  changed  the  law  to  allow  Islamic  banking  in  1983.  It  has  granted  licences  to  three  Middle  Eastern  groups,  which  -  along  with  local  players  -  mean  there  are  eight  fully-operational  Islamic  banking  groups  in  the  country.  Islamic  banks  offer  services  which  permit  modern  banking  principles  while  sticking  to  Islamic  law's  ban  on  the  payment  of  interest.  Most  of  the  Malays  which  make  up  half  the  country's  population  are  Muslims." 

0	"Ad  firm  WPP's  profits  surge  15%  |||    UK  advertising  giant  WPP  has  posted  larger-than-expected  annual  profits  and  predicted  that  it  will  outperform  the  market  in  2005.  |||    Pre-tax  profits  rose  15%  from  a  year  ago  to  reach  £546m  ($1.04bn),  ahead  of  average  analysts'  forecasts  of  £532m.  Revenues  were  £4.3bn  while  the  firm's  operating  margins  were  14.1%,  which  it  said  could  reach  14.8%  by  2006.  During  the  year  WPP  bought  US  rival  Grey  Global,  creating  a  giant  big  enough  to  rival  sector  leader  Omnicom.  |||    Chief  Executive  Martin  Sorrell  on  Friday  told  Reuters  news  agency  that  WPP  had  submitted  a  proposal  for  United  Business  Media's  NOP  World  market  research  unit.  Analysts  say  the  unit  sell  could  sell  for  up  to  £350m.  WPP  in  recent  years  has  also  bought  firms  such  as  Ogilvy  &  Mather  and  Cordiant  Communications.  It  also  includes  the  firms  Young  &  Rubicam  and  J  Walter  Thompson.  Events  such  as  the  Olympics  helped  boost  WPP's  profits  in  2004.  The  company  said  the  US  Congressional  elections  and  the  FIFA  World  Cup  are  likely  to  present  advertising  opportunities  in  the  near  future.  The  long-term  outlook  looks  ""very  favourable""  because  of  media  and  technology  developments  and  the  strength  of  the  US  economy,  WPP  said." 

1	"Snicket  tops  US  box  office  chart  |||    The  film  adaptation  of  Lemony  Snicket  novels  has  topped  the  North  America  box  office  chart,  displacing  Ocean's  12.  |||    A  Series  of  Unfortunate  Events,  starring  Jim  Carrey,  took  $30.2m  (£15.5m)  in  its  debut  weekend.  Ocean's  12  fell  to  number  two  while  new  entry  Spanglish  entered  the  chart  at  number  three,  taking  $9m  (£4.6m).  A  Series  of  Unfortunate  Events  also  stars  Scottish  comedian  Billy  Connelly,  while  Carrey  takes  on  a  number  of  different  roles  in  the  surreal  film.  The  only  other  new  entry  in  the  top  10  was  re-make,  Flight  of  the  Phoenix,  at  number  eight,  starring  Dennis  Quaid.  Carrey  entertained  crowds  at  the  UK  premiere  of  Lemony  Snicket  in  London  on  Friday.  The  actor  grabbed  co-star  Meryl  Streep  and  whisked  her  around  Leicester  Square.  Based  on  the  cult  children's  books  by  author  Daniel  Handler,  the  film  follows  three  children  who  are  orphaned  when  their  parents  die  in  a  fire.  They  are  taken  in  by  their  wicked  uncle  Count  Olaf,  played  by  Carrey,  who  schemes  to  get  his  hands  on  their  fortune." 

0	"Brazil  plays  down  Varig  rescue  |||    The  Brazilian  government  has  played  down  claims  that  it  could  step  in  to  save  the  country's  biggest  airline.  |||    Brazil's  airport  authority  chief  Carlos  Wilson  had  claimed  the  government  was  on  the  brink  of  stepping  in  to  save  Varig,  Brazil's  flagship  airline.  However,  the  country's  vice  president  Jose  Alencar  has  said  the  government  still  is  looking  for  a  solution.  Varig  is  struggling  under  a  huge  debt  burden  of  an  estimated  debt  of  6.5  billion  reais  ($2.3bn  or  £1.2bn).  Asked  whether  a  rescue  was  on  the  cards  following  a  meeting  of  the  country's  Congress  to  discuss  the  airline's  crisis,  Mr  Alencar  replied:  ""No,  I  don't  think  so.  We  will  see.""  |||    Earlier,  Mr  Wilson  had  said  that  president  Luiz  Inacio  Lula  da  Silva  has  decided  to  step  in  and  a  decree  of  some  kind  of  intervention  could  be  signed  this  week.  ""In  practice,  it  will  be  an  intervention,  although  this  is  not  the  technical  name  used"",  he  said.  An  intervention  means  that  the  government  would  take  administrative  control  of  the  company  and  its  finances.  For  that  to  happen  Varig's  main  shareholder,  the  non-profit  Ruben  Berta  Foundation  which  represents  the  airline's  employees,  would  have  to  be  removed,  Mr  Wilson  said.  However,  no  jobs  would  be  lost  and  the  airline  would  keep  on  flying,  he  added.  Varig,  which  operates  in  18  countries  apart  from  Brazil,  has  been  driven  to  the  brink  of  collapse  because  of  the  country's  economic  downturn.  |||    The  depreciation  of  Brazil's  currency  has  had  a  direct  impact  on  the  airline's  dollar  debt  as  well  as  some  of  its  costs.  Business  has  improved  recently  with  demand  for  air  travel  increasing  and  a  recovery  in  the  Brazilian  economy.  The  airline  could  also  win  a  sizeable  windfall  from  a  compensation  claim  against  the  government.  On  Tuesday  the  courts  awarded  Varig  2bn  reais  ($725m),  after  ruling  in  favour  of  its  compensation  claim  against  the  government  for  freezing  tariffs  from  1985  to  1992.  But  the  government  can  appeal  the  decision." 

0	"Tsunami  to  cost  Sri  Lanka  $1.3bn  |||    Sri  Lanka  faces  a  $1.3bn  (£691m)  bill  in  2005  for  reconstruction  after  the  tsunami  which  killed  more  than  30,000  of  its  people,  its  central  bank  says.  |||    This  estimate  is  preliminary,  bank  governor  Sunil  Mendis  told  reporters,  and  could  rise  in  2006.  The  island  state  is  asking  for  about  $320m  from  the  International  Monetary  Fund  to  help  pay  for  relief,  he  said.  The  bank  has  5bn  rupees  ($50m;  £27m)  set  aside  to  lend  at  a  lower  interest  rate  to  those  who  lost  property.  According  to  Mr  Mendis,  half  the  IMF  support  could  come  from  a  freeze  on  debt  repayments,  which  would  free  up  resources  immediately.  The  rest  could  come  from  a  five-year  emergency  loan.  Sri  Lanka  is  hoping  for  a  wider  freeze  from  other  creditors.  |||    The  Paris  Club  of  19  creditors  meets  on  12  January  to  discuss  a  debt  moratorium  for  the  nations  hit  by  the  tsunami,  which  ravaged  south  and  east  Asia  on  26  December.  |||    Some  150,000  people  across  the  region  are  feared  to  be  dead  and  millions  have  been  left  homeless  and  destitute.  A  full  reckoning  of  the  economic  cost  to  Sri  Lanka  of  the  tsunami  will  not  be  clear  for  some  time  to  come.  But  already  it  looks  likely  that  growth  in  the  first  half  of  2005  will  slow,  Mr  Mendis  told  reporters,  although  he  would  not  say  by  how  much.  One  side-effect  of  the  disaster  has  been  that  the  value  of  the  rupee  has  risen  as  foreign  funds  have  flooded  into  the  country.  The  currency  has  strengthened  4%  since  late  December,  coming  close  to  100  rupees  to  the  US  dollar  for  the  first  time  in  more  than  six  months." 

2	"Police  urge  pub  closure  power  |||    New  powers  are  needed  to  close  disorderly  pubs,  bars  and  clubs  for  up  to  a  week  or  even  permanently,  police  chiefs  have  told  MPs.  |||    Association  of  Chief  Police  Officers  president  Chris  Fox  said  the  current  24-hour  closure  power  did  not  have  enough  impact  on  bad  landlords.  Mr  Fox's  comments  follow  the  controversy  over  plans  to  allow  pubs  to  open  around  the  clock.  He  rejected  critics'  calls  for  the  law  change  to  be  delayed.  Instead,  the  new  Licensing  Act  could  help  reduce  drunken  disorder  -  but  only  if  it  was  properly  planned,  he  argued.  |||    Acpo  made  its  call  for  stronger  closure  powers  in  a  paper  for  the  Commons  home  affairs  select  committee.  After  the  meeting,  Mr  Fox  said  being  able  to  close  premises  for  only  24  hours  did  not  necessarily  make  an  impact.  ""If  it's  12.30  on  a  Saturday  morning  and  you  close  for  24  hours  there's  not  a  lot  of  pain  for  the  premises  because  they  probably  wouldn't  open  on  Sunday  anyway.  |||    ""This  is  about  getting  through  to  the  management  that  they  can't  run  a  disorderly  house  without  facing  some  immediate  sanctions.""  Under  Acpo's  proposal,  the  closure  orders  would  be  used  only  with  the  agreement  of  the  local  licensing  authority.  The  new  licensing  laws  will  give  police  greater  powers  to  close  pubs  and  clubs  -  but  only  for  24-hour  periods.  |||    Mr  Fox  said  the  drinks  industry  was  currently  not  regulating  itself.  ""It's  making  money  at  the  cost  of  human  misery  and  the  public  purse,  and  the  strategic  planning  process  has  been  less  than  useless,""  he  said.  Mr  Fox  said  the  new  laws,  due  to  start  being  phased  in  next  month,  could  help  if  food  outlets,  public  transport  and  public  toilets  could  cope  with  late-night  drinkers.  ""Staggering  it  (closing  hours)  will  be  a  solution  if  the  infrastructure  is  there,  if  the  premises  are  properly  managed  and  people  aren't  being  served  rolling  drunk  and  underage  and  then  tossed  out  into  the  street,""  he  said.  ""We  have  the  problem  from  11pm  to  2am  in  any  event.  We  have  to  get  a  grip  on  the  underlying  causes  of  this.""  |||    Acpo  wants  pubs  and  clubs  which  cause  extra  work  for  police  and  hospitals  to  have  to  pay  towards  the  costs.  Home  Secretary  Charles  Clarke  is  currently  looking  at  the  idea  of  a  levy  on  the  drinks  industry  to  pay  for  the  cost  of  extra  policing.  The  licensing  changes  have  sparked  concern  among  some  MPs,  councils  and  some  senior  police  officers  who  fear  they  could  exacerbate  drinking  problems.  Culture  Secretary  Tessa  Jowell  on  Tuesday  said  it  was  not  her  job  to  bow  to  the  campaign  against  the  changes.  It  was  the  status  quo,  not  the  new  laws,  which  were  causing  current  binge  drinking  problems,  she  told  BBC  Two's  Newsnight.  Leaked  documents  have  suggested  ex-Home  Secretary  David  Blunkett  branded  new  opening  hours  as  a  ""leap  in  the  dark"".  But  Ms  Jowell  insisted  his  concerns  had  been  met.  The  police's  job  against  alcohol-related  crime  would  be  made  easier  if  all  pubs  did  not  close  at  the  same  time,  she  added." 

2	"Brown  ally  rejects  Budget  spree  |||    Chancellor  Gordon  Brown's  closest  ally  has  denied  suggestions  there  will  be  a  Budget  giveaway  on  16  March.  |||    Ed  Balls,  ex-chief  economic  adviser  to  the  Treasury,  said  there  would  be  no  spending  spree  before  polling  day.  But  Mr  Balls,  a  prospective  Labour  MP,  said  he  was  confident  the  chancellor  would  meet  his  fiscal  rules.  He  was  speaking  as  Sir  Digby  Jones,  CBI  director  general,  warned  Mr  Brown  not  to  be  tempted  to  use  any  extra  cash  on  pre-election  bribes.  |||    Mr  Balls,  who  stepped  down  from  his  Treasury  post  to  stand  as  a  Labour  candidate  in  the  election,  had  suggested  that  Mr  Brown  would  meet  his  golden  economic  rule  -  ""with  a  margin  to  spare"".  He  said  he  hoped  more  would  be  done  to  build  on  current  tax  credit  rules.  |||    He  also  stressed  rise  in  interest  rates  ahead  of  an  expected  May  election  would  not  affect  the  Labour  Party's  chances  of  winning.  Expectations  of  a  rate  rise  have  gathered  pace  after  figures  showed  house  prices  are  still  rising.  Consumer  borrowing  rose  at  a  near-record  pace  in  January.  ""If  the  MPC  (the  Bank  of  England's  Monetary  Policy  Committee)  were  to  judge  that  a  rate  rise  was  justified  before  the  election  because  of  the  strength  of  the  economy  -  and  I'm  not  predicting  that  they  will  -  I  do  not  believe  that  this  will  be  a  big  election  issue  in  Britain  for  Labour,""  he  told  a  Parliamentary  lunch.  ""This  is  a  big  change  in  our  political  culture.""  |||    During  an  interview  with  BBC  Radio  4's  Today  programme,  Mr  Balls  said  he  was  sure  Mr  Brown's  Budget  would  not  put  at  risk  the  stability  of  the  economy.  ""I  don't  think  we'll  see  a  pre-election  spending  spree  -  we  certainly  did  not  see  that  before  2001,""  he  said.  |||    His  assurances  came  after  Sir  Digby  Jones  said  stability  was  all  important  and  any  extra  cash  should  be  spent  on  improving  workers'  skills.  His  message  to  the  chancellor  was:  ""Please  don't  give  it  away  in  any  form  of  electioneering.""  Sir  Digby  added:  ""I  don't  think  he  will.  I  have  to  say  he  has  been  a  prudent  chancellor  right  the  way  through.  Stability  is  the  key  word  -  British  business  needs  boring  stability  more  than  anything.  ""We  would  say  to  him  'don't  increase  your  public  spending,  don't  give  it  away.  But  if  you  are  going  to  anywhere,  just  add  something  to  the  competitiveness  of  Britain,  put  it  into  skilling  our  people'.  ""That  would  be  a  good  way  to  spend  any  excess.""  |||    Mr  Balls  refused  to  say  whether  Mr  Brown  would  remain  as  chancellor  after  the  election,  amid  speculation  he  will  be  offered  the  job  of  Foreign  Secretary.  ""I  think  that  Gordon  Brown  wants  to  be  part  of  the  successful  Labour  government  which  delivers  in  the  third  term  for  the  priorities  of  the  people  and  sees  off  a  Conservative  Party  that  will  take  Britain  backwards,""  Mr  Balls  told  Today.  Prime  Minister  Tony  Blair  has  yet  to  name  the  date  of  the  election,  but  most  pundits  are  betting  on  5  May." 

2	"UK's  'useless'  quangos  under  fire  |||    The  UK  has  529  quangos  financed  with  billions  of  pounds  of  taxpayers'  cash  -  many  of  which  are  useless  or  duplicate  each  other's  efforts,  a  report  claims.  |||    Essential  Guide  to  British  Quangos  2005  author  Dan  Lewis  said  at  least  111  of  the  appointed  bodies  had  been  set  up  since  Labour  won  power  in  1997.  He  urged  a  limit  on  the  number  of  quangos  that  could  be  set  up  by  any  individual  government  department.  Tories  and  Lib  Dems  welcomed  the  report  and  called  for  a  ""slimming  down"".  |||    Conservative  deregulation  spokesman  John  Redwood  said:  ""The  research  endorses  our  policy  of  destroying  unwanted  and  unnecessary  quangos,  and  slimming  down  the  rest.  |||    ""A  Conservative  government  will  axe  162  quangos,  as  part  of  its  drive  for  more  efficient  and  more  accountable  government.""  Lib  Dem  spokesman  Ed  Davey  meanwhile  said  instead  of  the  ""bonfire  of  quangos""  New  Labour  had  promised,  there  had  been  an  ""explosion""  of  them.  ""For  over  two  decades,  under  both  Tory  and  Labour  governments,  these  unaccountable  agencies  have  mushroomed.  ""Liberal  Democrats  would  abolish  many,  merge  others,  and  make  any  that  remain  properly  accountable.""  Labour  representatives  were  unavailable  for  comment.  The  quango  guide  follows  last  year's  government-commissioned  Gershon  Report  which  recommended  significant  cuts  in  bureaucracy  across  the  public  sector.  |||    Mr  Lewis  wants  a  public  inquiry  into  regional  development  agencies  which  cost  £1.8bn  a  year  -  cash  he  says  which  ""appears  to  be  almost  entirely  wasted"".  As  well  as  a  departmental  limit  on  quangos  he  also  wants  a  statutory  five-year  limit  on  any  such  body  with  executive  powers.  He  also  listed  what  he  dubbed  the  nine  ""most  useless  quangos"".  They  were  the  British  Potato  Council,  the  Milk  Development  Council,  the  Energy  Savings  Trust,  Agricultural  Wages  Committees,  the  Wine  Standards  Board,  the  Westminster  Foundation  for  Democracy,  the  Football  Licensing  Authority,  Investors  in  People  UK  and  the  Economic  and  Social  Research  Council.  Mr  Lewis  branded  the  existence  of  the  60-employee  Potato  Council,  set  up  in  1997  to  research  and  promote  overseas  potato  markets,  ""surprising"".  He  said  the  £80m  spent  annually  on  the  Energy  Savings  Trust,  which  promotes  renewable  energy,  would  be  better  spent  on  eight  million  boiler  jackets  for  British  homes.  |||    And  he  argued  it  was  ""absurd""  to  charge  farmers  for  Agricultural  Wages  Committees,  which  set  working  and  wage  standards  in  the  industry,  when  many  were  prepared  to  take  advantage  of  immigrant  labour  prepared  to  work  for  £1  an  hour.  ""If  a  football  team  can  afford  to  pay  £27m  for  Wayne  Rooney,  why  should  the  taxpayer  -  not  all  of  whom  like  football  -  be  forced  to  fund  the  Football  Licensing  Authority  to  the  tune  of  over  £1.1m  a  year?""  Mr  Lewis  asked.  The  report  is  published  by  the  Efficiency  in  Government  Unit  -  a  joint  effort  by  right  of  centre  think  tanks  the  Economic  Research  Council  and  the  Centre  for  Policy  Studies.  It  says  before  a  new  public  body  is  set  up,  an  assessment  should  be  made  whether  its  proposed  role  is  already  carried  out  by  an  existing  charity  or  other  private  organisation." 

0	"Split-caps  pay  £194m  compensation  |||    Investors  who  lost  money  following  the  split-capital  investment  trust  scandal  are  to  receive  £194m  compensation,  the  UK's  financial  watchdog  has  announced.  |||    Eighteen  investment  firms  involved  in  the  sale  of  the  investments  agreed  the  compensation  package  with  the  Financial  Services  Authority  (FSA).  Splits  were  marketed  as  a  low-risk  way  to  benefit  from  rising  share  prices.  But  when  the  stock  market  collapsed  in  2000,  the  products  left  thousands  of  investors  out  of  pocket.  An  estimated  50,000  people  took  out  split-capital  funds,  some  investing  their  life  savings  in  the  schemes.  The  paying  of  compensation  will  be  overseen  by  an  independent  company,  the  FSA  said.  |||    Further  details  of  how  investors  will  be  able  to  claim  their  share  of  the  compensation  package  will  be  announced  in  the  new  year.  ""This  should  save  investors  from  having  to  take  their  case  to  the  Financial  Ombudsman  Service,  something,  no  doubt,  that  will  be  very  welcome,""  Rob  McIvor,  FSA  spokesman,  told  BBC  News.  Agreeing  to  pay  compensation  did  not  mean  that  the  eighteen  firms  involved  were  admitting  any  guilt,  the  FSA  added.  Any  investor  accepting  the  compensation  will  have  to  waive  the  right  to  take  their  case  to  the  Financial  Ombudsman  Service.  |||    The  FSA  has  been  investigating  whether  investors  were  misled  about  the  risks  posed  by  split-capital  investment  trusts.  The  FSA's  60  strong  investigation  team  looked  into  whether  fund  managers  colluded  in  a  so-called  ""magic  circle"",  in  the  hope  of  propping  up  one  another's  share  prices.  |||    Firms  involved  were  presented  with  780  files  of  evidence  detailing  27,000  taped  conversations  and  over  70  interviews.  In  May,  the  FSA  was  widely  reported  as  having  asked  firms  to  pay  up  to  £350m  in  compensation.  Mr  McIvor  told  the  BBC  that  the  final  settlement  figure  was  smaller  because  two  unnamed  firms  had  pulled  out  of  the  compensation  negotiations.  Investors  in  these  two  firms  may  now  have  to  take  any  compensation  claim  to  the  Financial  Ombudsman  Service  or  the  courts." 

